Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,rainfall_adequacy_index,thermal_stress_score,log_pesticides,yield_lag_1,rainfall_roll3
Senegal,Potatoes,1994,154545,686.0,547.3,24.94,1.1433,6.94,6.3068,159492.0,686.0
Senegal,Potatoes,1995,213833,686.0,435.31,25.33,1.1433,7.33,6.0784,154545.0,686.0
Senegal,Potatoes,1996,200000,686.0,411.33,25.49,1.1433,7.49,6.0218,213833.0,686.0
Senegal,Potatoes,1997,187500,686.0,437.23,25.87,1.1433,7.87,6.0827,200000.0,686.0
Senegal,Potatoes,1998,162731,686.0,450.71,26.03,1.1433,8.03,6.113,187500.0,686.0
Senegal,Potatoes,1999,157460,686.0,470.87,24.93,1.1433,6.93,6.1567,162731.0,686.0
Senegal,Potatoes,2000,111628,686.0,491.03,25.26,1.1433,7.26,6.1985,157460.0,686.0
Senegal,Potatoes,2001,157460,686.0,282.02,25.79,1.1433,7.79,5.6455,111628.0,686.0
Senegal,Potatoes,2002,258305,686.0,328.0,25.4,1.1433,7.4,5.7961,157460.0,686.0
Senegal,Potatoes,2004,149835,686.0,419.97,25.38,1.1433,7.38,6.0426,258305.0,686.0
Senegal,Potatoes,2005,136536,686.0,465.95,25.78,1.1433,7.78,6.1462,149835.0,686.0
Senegal,Potatoes,2006,200382,686.0,511.93,25.32,1.1433,7.32,6.2401,136536.0,686.0
Senegal,Potatoes,2007,200000,686.0,557.92,25.34,1.1433,7.34,6.326,200382.0,686.0
Senegal,Potatoes,2008,113000,686.0,603.9,25.5,1.1433,7.5,6.4051,200000.0,686.0
Senegal,Potatoes,2009,200000,686.0,649.88,25.01,1.1433,7.01,6.4783,113000.0,686.0
Senegal,Potatoes,2010,200000,686.0,695.86,26.1,1.1433,8.1,6.5466,200000.0,686.0
Senegal,Potatoes,2011,215517,686.0,741.85,25.41,1.1433,7.41,6.6105,200000.0,686.0
Senegal,Potatoes,2012,267857,686.0,787.83,25.47,1.1433,7.47,6.6706,215517.0,686.0
Senegal,Potatoes,2013,225885,686.0,722.53,24.7,1.1433,6.7,6.5841,267857.0,686.0
Senegal,Rice,1991,23497,686.0,384.0,25.0,0.392,0.0,5.9532,24825.0,686.0
Senegal,Rice,1992,24065,686.0,384.0,25.09,0.392,0.09,5.9532,23497.0,686.0
Senegal,Rice,1993,24809,686.0,357.55,24.99,0.392,0.01,5.8821,24065.0,686.0
Senegal,Rice,1994,20869,686.0,547.3,24.94,0.392,0.06,6.3068,24809.0,686.0
Senegal,Rice,1995,22497,686.0,435.31,25.33,0.392,0.33,6.0784,20869.0,686.0
Senegal,Rice,1996,20157,686.0,411.33,25.49,0.392,0.49,6.0218,22497.0,686.0
Senegal,Rice,1997,23254,686.0,437.23,25.87,0.392,0.87,6.0827,20157.0,686.0
Senegal,Rice,1998,27204,686.0,450.71,26.03,0.392,1.03,6.113,23254.0,686.0
Senegal,Rice,1999,28000,686.0,470.87,24.93,0.392,0.07,6.1567,27204.0,686.0
Senegal,Rice,2000,23454,686.0,491.03,25.26,0.392,0.26,6.1985,28000.0,686.0
Senegal,Rice,2001,23729,686.0,282.02,25.79,0.392,0.79,5.6455,23454.0,686.0
Senegal,Rice,2002,22676,686.0,328.0,25.4,0.392,0.4,5.7961,23729.0,686.0
Senegal,Rice,2004,24758,686.0,419.97,25.38,0.392,0.38,6.0426,22676.0,686.0
Senegal,Rice,2005,28542,686.0,465.95,25.78,0.392,0.78,6.1462,24758.0,686.0
Senegal,Rice,2006,22401,686.0,511.93,25.32,0.392,0.32,6.2401,28542.0,686.0
Senegal,Rice,2007,24078,686.0,557.92,25.34,0.392,0.34,6.326,22401.0,686.0
Senegal,Rice,2008,32572,686.0,603.9,25.5,0.392,0.5,6.4051,24078.0,686.0
Senegal,Rice,2009,36022,686.0,649.88,25.01,0.392,0.01,6.4783,32572.0,686.0
Senegal,Rice,2010,41033,686.0,695.86,26.1,0.392,1.1,6.5466,36022.0,686.0
Senegal,Rice,2011,37171,686.0,741.85,25.41,0.392,0.41,6.6105,41033.0,686.0
Senegal,Rice,2012,39892,686.0,787.83,25.47,0.392,0.47,6.6706,37171.0,686.0
Senegal,Rice,2013,40181,686.0,722.53,24.7,0.392,0.3,6.5841,39892.0,686.0
Senegal,Sorghum,1991,7838,686.0,384.0,25.0,1.193,2.0,5.9532,9101.0,686.0
Senegal,Sorghum,1992,8884,686.0,384.0,25.09,1.193,1.91,5.9532,7838.0,686.0
Senegal,Sorghum,1993,7841,686.0,357.55,24.99,1.193,2.01,5.8821,8884.0,686.0
Senegal,Sorghum,1994,8672,686.0,547.3,24.94,1.193,2.06,6.3068,7841.0,686.0
Senegal,Sorghum,1995,8579,686.0,435.31,25.33,1.193,1.67,6.0784,8672.0,686.0
Senegal,Sorghum,1996,8948,686.0,411.33,25.49,1.193,1.51,6.0218,8579.0,686.0
Senegal,Sorghum,1997,7658,686.0,437.23,25.87,1.193,1.13,6.0827,8948.0,686.0
Senegal,Sorghum,1998,5927,686.0,450.71,26.03,1.193,0.97,6.113,7658.0,686.0
Senegal,Sorghum,1999,6405,686.0,470.87,24.93,1.193,2.07,6.1567,5927.0,686.0
Senegal,Sorghum,2000,8691,686.0,491.03,25.26,1.193,1.74,6.1985,6405.0,686.0
Senegal,Sorghum,2001,8565,686.0,282.02,25.79,1.193,1.21,5.6455,8691.0,686.0
Senegal,Sorghum,2002,5854,686.0,328.0,25.4,1.193,1.6,5.7961,8565.0,686.0
Senegal,Sorghum,2004,7754,686.0,419.97,25.38,1.193,1.62,6.0426,5854.0,686.0
Senegal,Sorghum,2005,9652,686.0,465.95,25.78,1.193,1.22,6.1462,7754.0,686.0
Senegal,Sorghum,2006,7607,686.0,511.93,25.32,1.193,1.68,6.2401,9652.0,686.0
Senegal,Sorghum,2007,6459,686.0,557.92,25.34,1.193,1.66,6.326,7607.0,686.0
Senegal,Sorghum,2008,10089,686.0,603.9,25.5,1.193,1.5,6.4051,6459.0,686.0
Senegal,Sorghum,2009,9357,686.0,649.88,25.01,1.193,1.99,6.4783,10089.0,686.0
Senegal,Sorghum,2010,9331,686.0,695.86,26.1,1.193,0.9,6.5466,9357.0,686.0
Senegal,Sorghum,2011,6389,686.0,741.85,25.41,1.193,1.59,6.6105,9331.0,686.0
Senegal,Sorghum,2012,9602,686.0,787.83,25.47,1.193,1.53,6.6706,6389.0,686.0
Senegal,Sorghum,2013,8458,686.0,722.53,24.7,1.193,2.3,6.5841,9602.0,686.0
Senegal,Sweet potatoes,1991,50951,686.0,384.0,25.0,0.784,1.0,5.9532,57380.0,686.0
Senegal,Sweet potatoes,1992,54350,686.0,384.0,25.09,0.784,1.09,5.9532,50951.0,686.0
Senegal,Sweet potatoes,1993,60372,686.0,357.55,24.99,0.784,0.99,5.8821,54350.0,686.0
Senegal,Sweet potatoes,1994,85778,686.0,547.3,24.94,0.784,0.94,6.3068,60372.0,686.0
Senegal,Sweet potatoes,1995,69468,686.0,435.31,25.33,0.784,1.33,6.0784,85778.0,686.0
Senegal,Sweet potatoes,1996,56359,686.0,411.33,25.49,0.784,1.49,6.0218,69468.0,686.0
Senegal,Sweet potatoes,1997,41773,686.0,437.23,25.87,0.784,1.87,6.0827,56359.0,686.0
Senegal,Sweet potatoes,1998,73470,686.0,450.71,26.03,0.784,2.03,6.113,41773.0,686.0
Senegal,Sweet potatoes,1999,87926,686.0,470.87,24.93,0.784,0.93,6.1567,73470.0,686.0
Senegal,Sweet potatoes,2000,100092,686.0,491.03,25.26,0.784,1.26,6.1985,87926.0,686.0
Senegal,Sweet potatoes,2001,107470,686.0,282.02,25.79,0.784,1.79,5.6455,100092.0,686.0
Senegal,Sweet potatoes,2002,107470,686.0,328.0,25.4,0.784,1.4,5.7961,107470.0,686.0
Senegal,Sweet potatoes,2004,250094,686.0,419.97,25.38,0.784,1.38,6.0426,107470.0,686.0
Senegal,Sweet potatoes,2005,250081,686.0,465.95,25.78,0.784,1.78,6.1462,250094.0,686.0
Senegal,Sweet potatoes,2006,250252,686.0,511.93,25.32,0.784,1.32,6.2401,250081.0,686.0
Senegal,Sweet potatoes,2007,253333,686.0,557.92,25.34,0.784,1.34,6.326,250252.0,686.0
Senegal,Sweet potatoes,2008,250000,686.0,603.9,25.5,0.784,1.5,6.4051,253333.0,686.0
Senegal,Sweet potatoes,2009,400000,686.0,649.88,25.01,0.784,1.01,6.4783,250000.0,686.0
Senegal,Sweet potatoes,2010,333333,686.0,695.86,26.1,0.784,2.1,6.5466,400000.0,686.0
Senegal,Sweet potatoes,2011,263979,686.0,741.85,25.41,0.784,1.41,6.6105,333333.0,686.0
Senegal,Sweet potatoes,2012,288175,686.0,787.83,25.47,0.784,1.47,6.6706,263979.0,686.0
Senegal,Sweet potatoes,2013,352871,686.0,722.53,24.7,0.784,0.7,6.5841,288175.0,686.0
Slovenia,Maize,1993,40210,1162.0,1112.0,10.19,1.7877,13.81,7.0148,28150.0,1162.0
Slovenia,Maize,1994,63200,1162.0,944.0,11.33,1.7877,12.67,6.8512,40210.0,1162.0
Slovenia,Maize,1995,63380,1162.0,987.0,10.14,1.7877,13.86,6.8957,63200.0,1162.0
Slovenia,Maize,1996,63000,1162.0,953.0,9.24,1.7877,14.76,6.8607,63380.0,1162.0
Slovenia,Maize,1997,74811,1162.0,1245.0,10.18,1.7877,13.82,7.1277,63000.0,1162.0
Slovenia,Maize,1998,73139,1162.0,1091.0,10.42,1.7877,13.58,6.9958,74811.0,1162.0
Slovenia,Maize,1999,69368,1162.0,1133.0,10.51,1.7877,13.49,7.0335,73139.0,1162.0
Slovenia,Maize,2000,58821,1162.0,1468.0,11.45,1.7877,12.55,7.2923,69368.0,1162.0
Slovenia,Maize,2001,54139,1162.0,1387.0,10.74,1.7877,13.26,7.2356,58821.0,1162.0
Slovenia,Maize,2002,81574,1162.0,1164.1,11.18,1.7877,12.82,7.0606,54139.0,1162.0
Slovenia,Maize,2004,77750,1162.0,1557.98,10.06,1.7877,13.94,7.3518,81574.0,1162.0
Slovenia,Maize,2005,82883,1162.0,1383.88,9.62,1.7877,14.38,7.2334,77750.0,1162.0
Slovenia,Maize,2006,69305,1162.0,1280.98,10.56,1.7877,13.44,7.1562,82883.0,1162.0
Slovenia,Maize,2007,75358,1162.0,1155.23,11.31,1.7877,12.69,7.0529,69305.0,1162.0
Slovenia,Maize,2008,73207,1162.0,1218.15,11.09,1.7877,12.91,7.1059,75358.0,1162.0
Slovenia,Maize,2009,78371,1162.0,1162.87,11.06,1.7877,12.94,7.0595,73207.0,1162.0
Slovenia,Maize,2010,85394,1162.0,1134.37,10.0,1.7877,14.0,7.0347,78371.0,1162.0
Slovenia,Maize,2011,86856,1162.0,1121.91,11.02,1.7877,12.98,7.0237,85394.0,1162.0
Slovenia,Maize,2012,70816,1162.0,1016.08,11.12,1.7877,12.88,6.9247,86856.0,1162.0
Slovenia,Maize,2013,54145,1162.0,917.49,11.58,1.7877,12.42,6.8227,70816.0,1162.0
Slovenia,Potatoes,1993,125740,1162.0,1112.0,10.19,1.9367,7.81,7.0148,121000.0,1162.0
Slovenia,Potatoes,1994,172680,1162.0,944.0,11.33,1.9367,6.67,6.8512,125740.0,1162.0
Slovenia,Potatoes,1995,189910,1162.0,987.0,10.14,1.9367,7.86,6.8957,172680.0,1162.0
Slovenia,Potatoes,1996,193000,1162.0,953.0,9.24,1.9367,8.76,6.8607,189910.0,1162.0
Slovenia,Potatoes,1997,204781,1162.0,1245.0,10.18,1.9367,7.82,7.1277,193000.0,1162.0
Slovenia,Potatoes,1998,212682,1162.0,1091.0,10.42,1.9367,7.58,6.9958,204781.0,1162.0
Slovenia,Potatoes,1999,197257,1162.0,1133.0,10.51,1.9367,7.49,7.0335,212682.0,1162.0
Slovenia,Potatoes,2000,207950,1162.0,1468.0,11.45,1.9367,6.55,7.2923,197257.0,1162.0
Slovenia,Potatoes,2001,190468,1162.0,1387.0,10.74,1.9367,7.26,7.2356,207950.0,1162.0
Slovenia,Potatoes,2002,233322,1162.0,1164.1,11.18,1.9367,6.82,7.0606,190468.0,1162.0
Slovenia,Potatoes,2004,250951,1162.0,1557.98,10.06,1.9367,7.94,7.3518,233322.0,1162.0
Slovenia,Potatoes,2005,229486,1162.0,1383.88,9.62,1.9367,8.38,7.2334,250951.0,1162.0
Slovenia,Potatoes,2006,181312,1162.0,1280.98,10.56,1.9367,7.44,7.1562,229486.0,1162.0
Slovenia,Potatoes,2007,228469,1162.0,1155.23,11.31,1.9367,6.69,7.0529,181312.0,1162.0
Slovenia,Potatoes,2008,226607,1162.0,1218.15,11.09,1.9367,6.91,7.1059,228469.0,1162.0
Slovenia,Potatoes,2009,247725,1162.0,1162.87,11.06,1.9367,6.94,7.0595,226607.0,1162.0
Slovenia,Potatoes,2010,245353,1162.0,1134.37,10.0,1.9367,8.0,7.0347,247725.0,1162.0
Slovenia,Potatoes,2011,264228,1162.0,1121.91,11.02,1.9367,6.98,7.0237,245353.0,1162.0
Slovenia,Potatoes,2012,234061,1162.0,1016.08,11.12,1.9367,6.88,6.9247,264228.0,1162.0
Slovenia,Potatoes,2013,187950,1162.0,917.49,11.58,1.9367,6.42,6.8227,234061.0,1162.0
Slovenia,Soybeans,1993,13571,1162.0,1112.0,10.19,2.0209,14.81,7.0148,20000.0,1162.0
Slovenia,Soybeans,1994,11000,1162.0,944.0,11.33,2.0209,13.67,6.8512,13571.0,1162.0
Slovenia,Soybeans,1995,27857,1162.0,987.0,10.14,2.0209,14.86,6.8957,11000.0,1162.0
Slovenia,Soybeans,1996,27500,1162.0,953.0,9.24,2.0209,15.76,6.8607,27857.0,1162.0
Slovenia,Soybeans,1997,25000,1162.0,1245.0,10.18,2.0209,14.82,7.1277,27500.0,1162.0
Slovenia,Soybeans,1998,22500,1162.0,1091.0,10.42,2.0209,14.58,6.9958,25000.0,1162.0
Slovenia,Soybeans,1999,25357,1162.0,1133.0,10.51,2.0209,14.49,7.0335,22500.0,1162.0
Slovenia,Soybeans,2000,24643,1162.0,1468.0,11.45,2.0209,13.55,7.2923,25357.0,1162.0
Slovenia,Soybeans,2001,27368,1162.0,1387.0,10.74,2.0209,14.26,7.2356,24643.0,1162.0
Slovenia,Soybeans,2002,24030,1162.0,1164.1,11.18,2.0209,13.82,7.0606,27368.0,1162.0
Slovenia,Soybeans,2004,28974,1162.0,1557.98,10.06,2.0209,14.94,7.3518,24030.0,1162.0
Slovenia,Soybeans,2005,19360,1162.0,1383.88,9.62,2.0209,15.38,7.2334,28974.0,1162.0
Slovenia,Soybeans,2006,23319,1162.0,1280.98,10.56,2.0209,14.44,7.1562,19360.0,1162.0
Slovenia,Soybeans,2007,27619,1162.0,1155.23,11.31,2.0209,13.69,7.0529,23319.0,1162.0
Slovenia,Soybeans,2008,27959,1162.0,1218.15,11.09,2.0209,13.91,7.1059,27619.0,1162.0
Slovenia,Soybeans,2009,29242,1162.0,1162.87,11.06,2.0209,13.94,7.0595,27959.0,1162.0
Slovenia,Soybeans,2010,26606,1162.0,1134.37,10.0,2.0209,15.0,7.0347,29242.0,1162.0
Slovenia,Soybeans,2011,27290,1162.0,1121.91,11.02,2.0209,13.98,7.0237,26606.0,1162.0
Slovenia,Soybeans,2012,24500,1162.0,1016.08,11.12,2.0209,13.88,6.9247,27290.0,1162.0
Slovenia,Soybeans,2013,16655,1162.0,917.49,11.58,2.0209,13.42,6.8227,24500.0,1162.0
Slovenia,Wheat,1993,38430,1162.0,1112.0,10.19,2.1127,6.81,7.0148,41937.0,1162.0
Slovenia,Wheat,1994,43300,1162.0,944.0,11.33,2.1127,5.67,6.8512,38430.0,1162.0
Slovenia,Wheat,1995,42300,1162.0,987.0,10.14,2.1127,6.86,6.8957,43300.0,1162.0
Slovenia,Wheat,1996,39000,1162.0,953.0,9.24,2.1127,7.76,6.8607,42300.0,1162.0
Slovenia,Wheat,1997,41557,1162.0,1245.0,10.18,2.1127,6.82,7.1277,39000.0,1162.0
Slovenia,Wheat,1998,48279,1162.0,1091.0,10.42,2.1127,6.58,6.9958,41557.0,1162.0
Slovenia,Wheat,1999,37087,1162.0,1133.0,10.51,2.1127,6.49,7.0335,48279.0,1162.0
Slovenia,Wheat,2000,42492,1162.0,1468.0,11.45,2.1127,5.55,7.2923,37087.0,1162.0
Slovenia,Wheat,2001,46036,1162.0,1387.0,10.74,2.1127,6.26,7.2356,42492.0,1162.0
Slovenia,Wheat,2002,48943,1162.0,1164.1,11.18,2.1127,5.82,7.0606,46036.0,1162.0
Slovenia,Wheat,2004,45339,1162.0,1557.98,10.06,2.1127,6.94,7.3518,48943.0,1162.0
Slovenia,Wheat,2005,47005,1162.0,1383.88,9.62,2.1127,7.38,7.2334,45339.0,1162.0
Slovenia,Wheat,2006,41907,1162.0,1280.98,10.56,2.1127,6.44,7.1562,47005.0,1162.0
Slovenia,Wheat,2007,41616,1162.0,1155.23,11.31,2.1127,5.69,7.0529,41907.0,1162.0
Slovenia,Wheat,2008,45265,1162.0,1218.15,11.09,2.1127,5.91,7.1059,41616.0,1162.0
Slovenia,Wheat,2009,39643,1162.0,1162.87,11.06,2.1127,5.94,7.0595,45265.0,1162.0
Slovenia,Wheat,2010,48044,1162.0,1134.37,10.0,2.1127,7.0,7.0347,39643.0,1162.0
Slovenia,Wheat,2011,51770,1162.0,1121.91,11.02,2.1127,5.98,7.0237,48044.0,1162.0
Slovenia,Wheat,2012,54376,1162.0,1016.08,11.12,2.1127,5.88,6.9247,51770.0,1162.0
Slovenia,Wheat,2013,43528,1162.0,917.49,11.58,2.1127,5.42,6.8227,54376.0,1162.0
South Africa,Maize,1991,22573,495.0,16582.0,17.76,0.7615,6.24,9.7161,22051.0,495.0
South Africa,Maize,1992,7853,495.0,16582.0,18.61,0.7615,5.39,9.7161,22573.0,495.0
South Africa,Maize,1993,22840,495.0,16582.0,18.165,0.7615,5.835,9.7161,7853.0,495.0
South Africa,Maize,1994,28481,495.0,16582.0,17.332,0.7615,6.668,9.7161,22840.0,495.0
South Africa,Maize,1995,13800,495.0,18025.0,17.875,0.7615,6.125,9.7996,28481.0,495.0
South Africa,Maize,1996,27043,495.0,19508.0,17.36,0.7615,6.64,9.8786,13800.0,495.0
South Africa,Maize,1997,25195,495.0,21596.0,17.492,0.7615,6.508,9.9803,27043.0,495.0
South Africa,Maize,1998,21611,495.0,24304.0,18.215,0.7615,5.785,10.0984,25195.0,495.0
South Africa,Maize,1999,22274,495.0,26098.8,18.272,0.7615,5.728,10.1697,21611.0,495.0
South Africa,Maize,2000,28492,495.0,26857.0,17.315,0.7615,6.685,10.1983,22274.0,495.0
South Africa,Maize,2001,24371,495.0,26857.0,17.882,0.7615,6.118,10.1983,28492.0,495.0
South Africa,Maize,2002,28516,495.0,26857.0,18.028,0.7615,5.972,10.1983,24371.0,495.0
South Africa,Maize,2004,30305,495.0,26857.0,17.71,0.7615,6.29,10.1983,28516.0,495.0
South Africa,Maize,2005,36351,495.0,26857.0,18.365,0.7615,5.635,10.1983,30305.0,495.0
South Africa,Maize,2006,34122,495.0,26857.0,17.45,0.7615,6.55,10.1983,36351.0,495.0
South Africa,Maize,2007,27921,495.0,26857.0,17.963,0.7615,6.037,10.1983,34122.0,495.0
South Africa,Maize,2008,45373,495.0,26857.0,17.825,0.7615,6.175,10.1983,27921.0,495.0
South Africa,Maize,2009,49640,495.0,26857.0,17.565,0.7615,6.435,10.1983,45373.0,495.0
South Africa,Maize,2010,46736,495.0,26857.0,18.268,0.7615,5.732,10.1983,49640.0,495.0
South Africa,Maize,2011,43671,495.0,26857.0,17.612,0.7615,6.388,10.1983,46736.0,495.0
South Africa,Maize,2012,44905,495.0,26857.0,18.04,0.7615,5.96,10.1983,43671.0,495.0
South Africa,Maize,2013,42466,495.0,26857.0,17.318,0.7615,6.682,10.1983,44905.0,495.0
South Africa,Potatoes,1991,200188,495.0,16582.0,17.76,0.825,0.24,9.7161,200263.0,495.0
South Africa,Potatoes,1992,178455,495.0,16582.0,18.61,0.825,0.61,9.7161,200188.0,495.0
South Africa,Potatoes,1993,228678,495.0,16582.0,18.165,0.825,0.165,9.7161,178455.0,495.0
South Africa,Potatoes,1994,232625,495.0,16582.0,17.332,0.825,0.668,9.7161,228678.0,495.0
South Africa,Potatoes,1995,257634,495.0,18025.0,17.875,0.825,0.125,9.7996,232625.0,495.0
South Africa,Potatoes,1996,261054,495.0,19508.0,17.36,0.825,0.64,9.8786,257634.0,495.0
South Africa,Potatoes,1997,282462,495.0,21596.0,17.492,0.825,0.508,9.9803,261054.0,495.0
South Africa,Potatoes,1998,307667,495.0,24304.0,18.215,0.825,0.215,10.0984,282462.0,495.0
South Africa,Potatoes,1999,315545,495.0,26098.8,18.272,0.825,0.272,10.1697,307667.0,495.0
South Africa,Potatoes,2000,316536,495.0,26857.0,17.315,0.825,0.685,10.1983,315545.0,495.0
South Africa,Potatoes,2001,311961,495.0,26857.0,17.882,0.825,0.118,10.1983,316536.0,495.0
South Africa,Potatoes,2002,324147,495.0,26857.0,18.028,0.825,0.028,10.1983,311961.0,495.0
South Africa,Potatoes,2004,346081,495.0,26857.0,17.71,0.825,0.29,10.1983,324147.0,495.0
South Africa,Potatoes,2005,333534,495.0,26857.0,18.365,0.825,0.365,10.1983,346081.0,495.0
South Africa,Potatoes,2006,331650,495.0,26857.0,17.45,0.825,0.55,10.1983,333534.0,495.0
South Africa,Potatoes,2007,330590,495.0,26857.0,17.963,0.825,0.037,10.1983,331650.0,495.0
South Africa,Potatoes,2008,340000,495.0,26857.0,17.825,0.825,0.175,10.1983,330590.0,495.0
South Africa,Potatoes,2009,339378,495.0,26857.0,17.565,0.825,0.435,10.1983,340000.0,495.0
South Africa,Potatoes,2010,342609,495.0,26857.0,18.268,0.825,0.268,10.1983,339378.0,495.0
South Africa,Potatoes,2011,349826,495.0,26857.0,17.612,0.825,0.388,10.1983,342609.0,495.0
South Africa,Potatoes,2012,351066,495.0,26857.0,18.04,0.825,0.04,10.1983,349826.0,495.0
South Africa,Potatoes,2013,353546,495.0,26857.0,17.318,0.825,0.682,10.1983,351066.0,495.0
South Africa,Rice,1991,21297,495.0,16582.0,17.76,0.2829,7.24,9.7161,18976.0,495.0
South Africa,Rice,1992,21503,495.0,16582.0,18.61,0.2829,6.39,9.7161,21297.0,495.0
South Africa,Rice,1993,21710,495.0,16582.0,18.165,0.2829,6.835,9.7161,21503.0,495.0
South Africa,Rice,1994,21917,495.0,16582.0,17.332,0.2829,7.668,9.7161,21710.0,495.0
South Africa,Rice,1995,22124,495.0,18025.0,17.875,0.2829,7.125,9.7996,21917.0,495.0
South Africa,Rice,1996,22331,495.0,19508.0,17.36,0.2829,7.64,9.8786,22124.0,495.0
South Africa,Rice,1997,22537,495.0,21596.0,17.492,0.2829,7.508,9.9803,22331.0,495.0
South Africa,Rice,1998,22744,495.0,24304.0,18.215,0.2829,6.785,10.0984,22537.0,495.0
South Africa,Rice,1999,22949,495.0,26098.8,18.272,0.2829,6.728,10.1697,22744.0,495.0
South Africa,Rice,2000,22962,495.0,26857.0,17.315,0.2829,7.685,10.1983,22949.0,495.0
South Africa,Rice,2001,22857,495.0,26857.0,17.882,0.2829,7.118,10.1983,22962.0,495.0
South Africa,Rice,2002,23517,495.0,26857.0,18.028,0.2829,6.972,10.1983,22857.0,495.0
South Africa,Rice,2004,24139,495.0,26857.0,17.71,0.2829,7.29,10.1983,23517.0,495.0
South Africa,Rice,2005,24452,495.0,26857.0,18.365,0.2829,6.635,10.1983,24139.0,495.0
South Africa,Rice,2006,24755,495.0,26857.0,17.45,0.2829,7.55,10.1983,24452.0,495.0
South Africa,Rice,2007,25048,495.0,26857.0,17.963,0.2829,7.037,10.1983,24755.0,495.0
South Africa,Rice,2008,25334,495.0,26857.0,17.825,0.2829,7.175,10.1983,25048.0,495.0
South Africa,Rice,2009,25612,495.0,26857.0,17.565,0.2829,7.435,10.1983,25334.0,495.0
South Africa,Rice,2010,25885,495.0,26857.0,18.268,0.2829,6.732,10.1983,25612.0,495.0
South Africa,Rice,2011,26151,495.0,26857.0,17.612,0.2829,7.388,10.1983,25885.0,495.0
South Africa,Rice,2012,27273,495.0,26857.0,18.04,0.2829,6.96,10.1983,26151.0,495.0
South Africa,Rice,2013,26087,495.0,26857.0,17.318,0.2829,7.682,10.1983,27273.0,495.0
South Africa,Sorghum,1991,18193,495.0,16582.0,17.76,0.8609,9.24,9.7161,17398.0,495.0
South Africa,Sorghum,1992,6178,495.0,16582.0,18.61,0.8609,8.39,9.7161,18193.0,495.0
South Africa,Sorghum,1993,21564,495.0,16582.0,18.165,0.8609,8.835,9.7161,6178.0,495.0
South Africa,Sorghum,1994,22916,495.0,16582.0,17.332,0.8609,9.668,9.7161,21564.0,495.0
South Africa,Sorghum,1995,20319,495.0,18025.0,17.875,0.8609,9.125,9.7996,22916.0,495.0
South Africa,Sorghum,1996,30774,495.0,19508.0,17.36,0.8609,9.64,9.8786,20319.0,495.0
South Africa,Sorghum,1997,26917,495.0,21596.0,17.492,0.8609,9.508,9.9803,30774.0,495.0
South Africa,Sorghum,1998,27306,495.0,24304.0,18.215,0.8609,8.785,10.0984,26917.0,495.0
South Africa,Sorghum,1999,22602,495.0,26098.8,18.272,0.8609,8.728,10.1697,27306.0,495.0
South Africa,Sorghum,2000,33246,495.0,26857.0,17.315,0.8609,9.685,10.1983,22602.0,495.0
South Africa,Sorghum,2001,23429,495.0,26857.0,17.882,0.8609,9.118,10.1983,33246.0,495.0
South Africa,Sorghum,2002,34286,495.0,26857.0,18.028,0.8609,8.972,10.1983,23429.0,495.0
South Africa,Sorghum,2004,28692,495.0,26857.0,17.71,0.8609,9.29,10.1983,34286.0,495.0
South Africa,Sorghum,2005,30058,495.0,26857.0,18.365,0.8609,8.635,10.1983,28692.0,495.0
South Africa,Sorghum,2006,25841,495.0,26857.0,17.45,0.8609,9.55,10.1983,30058.0,495.0
South Africa,Sorghum,2007,25507,495.0,26857.0,17.963,0.8609,9.037,10.1983,25841.0,495.0
South Africa,Sorghum,2008,29378,495.0,26857.0,17.825,0.8609,9.175,10.1983,25507.0,495.0
South Africa,Sorghum,2009,32339,495.0,26857.0,17.565,0.8609,9.435,10.1983,29378.0,495.0
South Africa,Sorghum,2010,22671,495.0,26857.0,18.268,0.8609,8.732,10.1983,32339.0,495.0
South Africa,Sorghum,2011,22399,495.0,26857.0,17.612,0.8609,9.388,10.1983,22671.0,495.0
South Africa,Sorghum,2012,27806,495.0,26857.0,18.04,0.8609,8.96,10.1983,22399.0,495.0
South Africa,Sorghum,2013,23507,495.0,26857.0,17.318,0.8609,9.682,10.1983,27806.0,495.0
South Africa,Soybeans,1991,14483,495.0,16582.0,17.76,0.8609,7.24,9.7161,19377.0,495.0
South Africa,Soybeans,1992,7578,495.0,16582.0,18.61,0.8609,6.39,9.7161,14483.0,495.0
South Africa,Soybeans,1993,14913,495.0,16582.0,18.165,0.8609,6.835,9.7161,7578.0,495.0
South Africa,Soybeans,1994,11473,495.0,16582.0,17.332,0.8609,7.668,9.7161,14913.0,495.0
South Africa,Soybeans,1995,8954,495.0,18025.0,17.875,0.8609,7.125,9.7996,11473.0,495.0
South Africa,Soybeans,1996,11765,495.0,19508.0,17.36,0.8609,7.64,9.8786,8954.0,495.0
South Africa,Soybeans,1997,13803,495.0,21596.0,17.492,0.8609,7.508,9.9803,11765.0,495.0
South Africa,Soybeans,1998,17200,495.0,24304.0,18.215,0.8609,6.785,10.0984,13803.0,495.0
South Africa,Soybeans,1999,15249,495.0,26098.8,18.272,0.8609,6.728,10.1697,17200.0,495.0
South Africa,Soybeans,2000,16412,495.0,26857.0,17.315,0.8609,7.685,10.1983,15249.0,495.0
